,in,out,init_soc
2209,16.0,9.0,0.7968830024778645
2210,18.0,13.0,0.5371837458255415
2211,20.0,10.0,0.6128725536585687
2212,18.0,6.0,0.09508553980877103
2213,15.0,9.0,0.29897314484446996
2214,18.0,11.0,0.18261429822654468
2215,17.0,6.0,0.409123870435372
2216,15.0,8.0,0.4970298239348572
2217,20.0,8.0,0.354685563281766
2218,16.0,6.0,0.4724438173355636
2219,26.0,11.0,0.7228935646679969
2220,18.0,12.0,0.29786479435981944
2221,7.0,7.0,0.72102984212339
2222,13.0,13.0,0.3518946376438862
2223,17.0,13.0,0.3985069944890966
2224,22.0,11.0,0.23483655095577405
2225,21.0,12.0,0.2227796646758929
2226,11.0,11.0,0.6565997071250277
2227,19.0,12.0,0.40026543183928626
2228,21.0,8.0,1.1592053791603965
2229,24.0,10.0,0.5675792462511474
2230,12.0,6.0,0.5413180655443562
2231,14.0,14.0,0.5423544393942512
2232,18.0,7.0,0.4697196190959035
2233,21.0,13.0,0.6630102897174298
2234,19.0,12.0,0.44168321919859915
2235,23.0,9.0,0.7924689402165125
2236,7.0,10.0,0.8268244582467007
2237,21.0,10.0,0.5399460460299532
2238,17.0,8.0,0.3027876574303604
2239,18.0,13.0,0.2803568640097423
2240,15.0,12.0,0.6585621463398168
2241,20.0,12.0,0.7788375737614461
2242,13.0,8.0,0.7317432199465356
2243,13.0,8.0,0.5042147945380594
2244,18.0,8.0,0.34703698344563677
2245,12.0,14.0,0.2569042063482811
2246,18.0,9.0,0.5639537441758739
2247,17.0,11.0,0.3836165968062597
2248,20.0,8.0,0.1163879275361721
2249,17.0,9.0,0.8306561910181969
2250,7.0,8.0,0.7343809963562491
2251,11.0,9.0,0.8415161087627374
2252,27.0,13.0,0.8816415245288327
2253,11.0,8.0,0.4498274579819318
2254,21.0,10.0,0.5293617555201174
2255,21.0,7.0,0.20656384156444016
2256,18.0,5.0,0.095266045056223
2257,13.0,9.0,0.39047096105031026
2258,23.0,11.0,0.26179564918330755
2259,16.0,5.0,0.21693478797361165
2260,15.0,12.0,0.23498427397676452
2261,8.0,11.0,0.41135298744754095
2262,14.0,12.0,0.9675657770931592
2263,10.0,11.0,0.5288122086991197
2264,14.0,12.0,1.0075284692919555
2265,17.0,5.0,0.5912482644658498
2266,20.0,13.0,0.21943743123306766
2267,18.0,11.0,0.8405826822228915
2268,26.0,5.0,0.1885207305113573
2269,13.0,10.0,0.6474739441549126
2270,19.0,13.0,0.6121533558830337
2271,0.0,9.0,0.19837577857182281
2272,19.0,9.0,0.6053311497937891
2273,18.0,11.0,0.2162330623209662
2274,11.0,10.0,0.3724101876241074
2275,15.0,10.0,0.7982050109363135
2276,15.0,8.0,0.5775748426141412
2277,18.0,10.0,0.2777516873856258
2278,17.0,14.0,0.7296961957144146
2279,16.0,10.0,0.582454992546315
2280,23.0,6.0,0.9421499833980301
2281,11.0,10.0,0.46097449870148344
2282,20.0,10.0,0.20579124379411723
2283,17.0,11.0,0.29266491162109803
2284,17.0,13.0,0.3036350787471697
2285,11.0,8.0,0.7431752907193945
2286,17.0,14.0,0.80256335344936
2287,13.0,10.0,0.5350696850279467
2288,19.0,10.0,0.24014143998901388
2289,15.0,16.0,0.08360718835971563
2290,14.0,10.0,0.6094540185208068
2291,13.0,11.0,0.47612102905091164
2292,16.0,8.0,0.6941145498794532
2293,20.0,11.0,0.42143853901915046
2294,20.0,9.0,0.17340484320856983
2295,18.0,10.0,0.20214518008212892
2296,14.0,10.0,0.2542294251557734
2297,15.0,5.0,0.2991004913363223
2298,23.0,10.0,0.43390900380750247
2299,18.0,10.0,0.9889801531391904
2300,16.0,9.0,0.8922991595402203
2301,21.0,9.0,0.10414609339863988
2302,14.0,11.0,0.10565997840662181
2303,14.0,10.0,0.7917484114333098
2304,16.0,8.0,0.7201868667358311
2305,20.0,8.0,0.472084714104394
2306,16.0,8.0,0.7351065711309515
2307,15.0,10.0,0.32895545821144984
2308,18.0,13.0,0.5871950636995948
2309,23.0,12.0,0.7108771026412022
2310,19.0,9.0,0.7237759125137256
2311,21.0,12.0,0.8563645795501196
2312,18.0,11.0,0.9657430894083014
2313,19.0,9.0,0.6621349084738765
2314,17.0,6.0,0.6326539601887929
2315,18.0,11.0,0.9396442288970764
2316,7.0,12.0,0.7273232441709939
2317,15.0,13.0,0.26424374272500706
2318,24.0,11.0,0.7598236873714396
2319,21.0,12.0,0.29201609313790117
2320,22.0,10.0,0.43377798542824747
2321,21.0,12.0,0.3540492652114729
2322,15.0,9.0,0.7978653954095336
2323,17.0,13.0,0.49377727916879716
2324,19.0,13.0,0.09299436670498182
2325,15.0,13.0,0.86190016222802
2326,15.0,11.0,0.6792917563484872
2327,21.0,8.0,0.16820577604009085
2328,20.0,7.0,0.33934596947487755
2329,13.0,11.0,0.20848089449784296
2330,15.0,10.0,0.6944725338274752
2331,16.0,10.0,0.11172072866220426
2332,15.0,11.0,0.23257621048429603
2333,17.0,10.0,0.4571604213476314
2334,18.0,13.0,0.5621835386042099
2335,14.0,8.0,0.6211976033043691
2336,12.0,7.0,0.44409622024192913
2337,16.0,10.0,0.6330198057473087
2338,11.0,9.0,0.6895636970173064
2339,16.0,9.0,0.926839549947054
2340,20.0,14.0,0.10093694212451115
2341,16.0,10.0,0.507569390566221
2342,20.0,7.0,0.3150229718765498
2343,17.0,7.0,0.4071880232147605
2344,18.0,8.0,0.11274746556569124
2345,14.0,10.0,0.5489249662459291
2346,12.0,9.0,0.5213513166479317
2347,16.0,13.0,0.9312478960193488
2348,23.0,10.0,0.29698364439975206
2349,23.0,12.0,0.572765647489864
2350,16.0,11.0,0.424949866277847
2351,16.0,9.0,0.47346755348898084
2352,17.0,12.0,0.46117045259448886
2353,12.0,2.0,0.7154355206421025
2354,16.0,9.0,0.4222662138474012
2355,16.0,9.0,0.7822887234933578
2356,16.0,10.0,0.3999488294595369
2357,17.0,12.0,0.5093607657721788
2358,16.0,9.0,0.575263908365946
2359,20.0,11.0,0.20886724612781993
2360,15.0,8.0,0.20395757740071838
2361,16.0,9.0,0.7177472499756299
2362,18.0,9.0,0.48063540315331393
2363,20.0,13.0,0.6107779494744244
2364,17.0,10.0,0.9762877902904719
2365,23.0,10.0,0.8960022263151569
2366,18.0,10.0,0.3969237692531867
2367,12.0,9.0,1.0444988919787184
2368,14.0,12.0,0.5249441876941624
2369,13.0,9.0,0.5154821595652169
2370,15.0,8.0,0.09740600309006768
2371,13.0,12.0,0.32173931483561735
2372,17.0,13.0,0.7890500576172463
2373,16.0,11.0,0.2660048710623709
2374,12.0,3.0,0.7462164622518286
2375,13.0,11.0,0.32036663477607774
2376,21.0,11.0,0.6360185384036822
2377,13.0,11.0,0.5908994652845173
2378,13.0,8.0,0.8841309280708138
2379,19.0,8.0,0.22644503231511975
2380,17.0,7.0,0.19406387204569073
2381,10.0,11.0,0.8700151575391513
2382,22.0,14.0,0.3954607579665116
2383,14.0,11.0,0.1778740145268093
2384,13.0,8.0,0.6833766990911101
2385,18.0,7.0,0.7728886886395412
2386,14.0,10.0,0.2776159340394874
2387,15.0,11.0,0.6785492785527032
2388,17.0,10.0,0.30756015047070695
2389,15.0,9.0,0.4746842157766345
2390,12.0,5.0,0.6291633377486874
2391,16.0,9.0,1.0904794864663374
2392,16.0,6.0,0.3463808343516729
2393,17.0,8.0,0.8121529676386541
2394,12.0,12.0,0.8061955492207414
2395,16.0,9.0,1.0621059901627132
2396,22.0,10.0,0.7871555618122373
2397,24.0,14.0,0.524785663104971
2398,18.0,11.0,0.4000651970046942
2399,15.0,7.0,0.5960977916577381
2400,18.0,9.0,0.7210129614371553
2401,14.0,11.0,0.9124298607632562
2402,15.0,13.0,0.7390905282240473
2403,11.0,5.0,1.175210856655245
2404,17.0,6.0,0.47048454661544037
2405,13.0,7.0,0.6742542569668847
2406,14.0,9.0,0.371006416660384
2407,17.0,9.0,0.4594062933104144
2408,20.0,10.0,0.6010376376973987
2409,11.0,12.0,0.565541428029228
2410,21.0,12.0,0.29835655070812106
2411,16.0,18.0,0.3282964894389964
2412,20.0,10.0,0.1993138788255736
2413,12.0,9.0,0.3497790586725244
2414,19.0,7.0,0.5604335901033296
2415,13.0,8.0,0.32214769396988335
2416,15.0,5.0,0.9317051683380215
2417,14.0,11.0,0.07909973236548232
2418,19.0,15.0,0.6637039336757007
2419,24.0,8.0,0.4321408947041294
2420,15.0,8.0,0.8884381976030589
2421,17.0,8.0,0.6756720050778828
2422,12.0,9.0,0.5630576340577568
2423,19.0,10.0,0.09970059966640692
2424,15.0,12.0,0.9233181579567125
2425,16.0,9.0,0.10724647232359871
2426,26.0,11.0,0.36740106072038736
2427,20.0,10.0,0.7156310835185069
2428,13.0,12.0,0.5456698114842721
2429,23.0,8.0,1.0920681877581653
2430,22.0,8.0,0.2752505079549366
2431,17.0,11.0,0.3490845808478094
2432,18.0,12.0,0.4170117461724766
2433,18.0,9.0,0.4714421466409142
2434,11.0,11.0,0.6302744481702712
2435,16.0,11.0,0.2559343101182373
2436,18.0,9.0,0.33878833335452485
2437,22.0,11.0,0.7313041957337748
2438,17.0,9.0,0.7546645949483772
2439,20.0,8.0,0.16866650839560957
2440,17.0,12.0,0.4368245937857653
2441,17.0,9.0,0.37584752925584347
2442,20.0,13.0,0.40825664294412134
2443,18.0,12.0,0.5815442415605251
2444,16.0,13.0,0.6897924691372441
2445,15.0,8.0,0.9433798655466537
2446,15.0,14.0,0.9108691516246911
2447,17.0,9.0,0.6848374930656337
2448,13.0,8.0,0.712189729556317
2449,14.0,11.0,0.7795249897181147
2450,13.0,8.0,0.313167341227621
2451,11.0,12.0,0.9328270734509823
2452,17.0,5.0,0.43223795010624255
2453,10.0,12.0,0.3060296996836201
2454,14.0,11.0,0.5473310789366211
2455,20.0,14.0,0.4644902726085545
2456,15.0,7.0,0.6670517384809402
2457,20.0,5.0,0.7460559061011283
2458,17.0,10.0,0.5713509984738857
2459,15.0,9.0,0.7392559988723043
2460,16.0,12.0,0.8283865252857682
2461,12.0,15.0,0.6610652714969635
2462,0.0,11.0,0.22501471224159567
2463,19.0,13.0,0.5111144920964239
2464,18.0,8.0,0.19595116645680705
2465,19.0,10.0,0.7849256715443054
2466,19.0,10.0,0.5210017270233638
2467,18.0,14.0,0.5653913650015171
2468,16.0,11.0,0.3307324442813852
2469,20.0,10.0,0.6815293188877978
2470,23.0,8.0,0.19510227875852607
2471,17.0,8.0,0.6539319887828478
2472,22.0,10.0,0.584199610877237
2473,18.0,10.0,0.8992718187752743
2474,17.0,11.0,0.5412795431047993
2475,19.0,8.0,0.2954516630020763
2476,17.0,5.0,0.17711236905313915
2477,13.0,10.0,0.6139273157449823
2478,21.0,10.0,0.6294788781364161
2479,17.0,19.0,0.8765730154018629
2480,16.0,13.0,0.9081368815583795
2481,18.0,10.0,0.4467645290912937
2482,14.0,10.0,0.6276538890105621
2483,26.0,10.0,0.09922893013306489
2484,18.0,8.0,0.8285877844677979
2485,7.0,10.0,0.4924393356630203
2486,15.0,13.0,0.34207092371400966
2487,12.0,12.0,0.5434171778544785
2488,24.0,13.0,0.10273356084765642
2489,19.0,9.0,0.6731498351628611
2490,14.0,15.0,0.8123820537920827
2491,15.0,11.0,0.6291026784055774
2492,14.0,8.0,0.8054014520362025
2493,13.0,8.0,0.4864394608304763
2494,22.0,9.0,0.1909584533696579
2495,11.0,6.0,1.0782229244560164
2496,19.0,13.0,0.423761498453202
2497,14.0,11.0,0.6644803781451233
2498,17.0,9.0,0.6351351032043384
2499,26.0,13.0,0.5288417342861816
2500,11.0,7.0,0.8085790696798987
2501,1.0,11.0,0.4025763836712318
2502,24.0,11.0,0.700814115887381
2503,19.0,8.0,0.6088624624326229
2504,12.0,9.0,0.7285841848390429
2505,21.0,15.0,0.3815903331596683
2506,1.0,10.0,0.6563957632153109
2507,17.0,12.0,0.32223464394124895
2508,23.0,9.0,0.34702535325398365
2509,17.0,9.0,0.2887063067249327
2510,20.0,10.0,0.7850917343404447
2511,17.0,12.0,0.22829562794259114
2512,1.0,8.0,0.21125609543846494
2513,15.0,8.0,0.6128235491922843
2514,20.0,13.0,0.8689749925566771
2515,15.0,10.0,0.7392923743659335
2516,25.0,9.0,0.11644126712877148
2517,13.0,10.0,0.4482550959389109
2518,0.0,8.0,0.1877451038218528
2519,17.0,11.0,0.4162940937507139
2520,16.0,9.0,0.6210027617845952
2521,18.0,6.0,0.08796804446005999
2522,17.0,11.0,0.6270307065111657
2523,19.0,8.0,0.4854877036666854
2524,16.0,9.0,0.2900517011078131
2525,19.0,9.0,0.8620804927320385
2526,19.0,17.0,0.41107286361877604
2527,17.0,10.0,0.4244567153980047
2528,18.0,14.0,0.7560550662987786
2529,15.0,7.0,0.5258257403555366
2530,17.0,7.0,0.09621515775425056
2531,15.0,10.0,0.10398467825032143
2532,16.0,10.0,0.626972431554152
2533,16.0,11.0,0.987042231455345
2534,12.0,11.0,0.8211111140783176
2535,11.0,9.0,0.17993536247836267
2536,13.0,10.0,0.6464784755778156
2537,13.0,7.0,0.5240349747233547
2538,16.0,10.0,0.9268405904672865
2539,16.0,8.0,1.0797737588600556
2540,17.0,9.0,0.8757257887279519
2541,21.0,12.0,0.730421093217733
2542,13.0,12.0,0.7194518150280805
2543,16.0,5.0,0.44807744209672706
2544,17.0,7.0,1.0568941847185878
2545,17.0,8.0,0.3048324626930047
2546,15.0,9.0,0.3911157541919942
2547,20.0,9.0,0.6492049860912261
2548,22.0,12.0,0.208089810275673
2549,19.0,12.0,0.24215900031485685
2550,18.0,8.0,0.10222296115470055
2551,16.0,12.0,0.8246598637256354
2552,12.0,8.0,0.43802838407379824
2553,12.0,4.0,0.8983330619959125
2554,13.0,9.0,0.6740992788695018
2555,16.0,10.0,0.3750244816254203
2556,18.0,10.0,0.516603196834653
2557,19.0,13.0,0.23878606175488146
2558,17.0,7.0,0.3791963632175712
2559,11.0,12.0,0.3303355527240459
2560,15.0,15.0,0.4953580872611005
2561,18.0,11.0,0.7645079873892636
2562,13.0,10.0,1.2730954200073887
2563,16.0,12.0,0.6753719393017209
2564,15.0,6.0,0.22763905646716648
2565,17.0,11.0,0.5139705012277975
2566,19.0,11.0,0.20391057526091397
2567,22.0,10.0,0.3805327054227821
2568,21.0,16.0,0.7180829303412609
2569,20.0,9.0,1.0355054802317085
2570,0.0,8.0,0.5159565573753636
2571,25.0,11.0,0.20755412559201672
2572,25.0,13.0,0.2899919976113741
2573,17.0,7.0,0.27151526595897374
2574,15.0,11.0,0.5053387386681782
2575,20.0,9.0,0.8164160621863481
2576,20.0,13.0,0.3882584624514951
2577,17.0,8.0,0.7986344850985404
2578,17.0,7.0,1.054229202803768
2579,23.0,6.0,0.5390484926263963
2580,16.0,11.0,0.6941435671687219
2581,13.0,12.0,0.7441938092796565
2582,20.0,10.0,0.8858251611271594
2583,20.0,11.0,0.8710643193826475
2584,17.0,8.0,0.7772638802357072
2585,13.0,10.0,0.5975161662058242
2586,15.0,6.0,0.8013639996254334
2587,16.0,10.0,0.36829095299631115
2588,19.0,12.0,0.18203559683600948
2589,14.0,5.0,0.7773180813014748
2590,13.0,14.0,0.8426714303602517
2591,16.0,11.0,0.42786900477562795
2592,20.0,8.0,0.8169467381665433
2593,16.0,12.0,0.37211658951862175
2594,21.0,9.0,0.44169839378911524
2595,8.0,17.0,0.32044843243145593
2596,22.0,8.0,0.2872977344433008
2597,20.0,12.0,0.6440841065567596
2598,19.0,15.0,0.22268105864007112
2599,25.0,16.0,0.5000243659258454
2600,19.0,8.0,0.30000867040142115
2601,17.0,11.0,0.46739874787854424
2602,16.0,13.0,0.6858956270791894
2603,19.0,8.0,0.6863489438888695
2604,23.0,9.0,0.6826261958476019
2605,17.0,10.0,0.8817047481475018
2606,18.0,10.0,0.8238541760126374
2607,19.0,10.0,0.7080534758385525
2608,12.0,7.0,0.29199304079759775
2609,15.0,13.0,0.9994723437510514
2610,11.0,10.0,0.18533388665950526
2611,16.0,9.0,0.5856061110011967
2612,17.0,10.0,0.2503315806124489
2613,16.0,12.0,0.4589989354651167
2614,16.0,9.0,0.3691320411341577
2615,18.0,13.0,0.7269262150490183
2616,16.0,12.0,0.524094911470596
2617,16.0,9.0,0.2068361650001445
2618,21.0,10.0,0.7049807155190895
2619,19.0,8.0,0.47836666926523774
2620,18.0,15.0,0.4936374072963502
2621,21.0,10.0,0.5199986860357678
2622,13.0,7.0,0.4490428278056345
2623,17.0,10.0,0.25983041120268857
2624,25.0,10.0,0.7118223176317806
2625,14.0,10.0,0.7284158391823189
2626,19.0,8.0,0.09253417419714774
2627,17.0,9.0,0.22840151284185112
2628,17.0,9.0,0.8933550363565217
2629,24.0,10.0,0.17722738120426876
2630,13.0,9.0,0.36351459489985394
2631,13.0,13.0,0.5661889762331884
2632,16.0,7.0,0.1033235755138155
2633,20.0,10.0,0.6305725979357898
2634,20.0,11.0,0.19293609894522562
2635,16.0,10.0,0.42972665893051176
2636,15.0,8.0,0.31309529105538814
2637,28.0,10.0,0.19073691074846533
2638,14.0,11.0,0.4755148471795635
2639,17.0,9.0,0.5224259293340001
2640,14.0,12.0,0.8656328789136555
2641,12.0,5.0,0.9649603488051123
2642,12.0,13.0,0.6887738650661416
2643,15.0,8.0,0.2555004260688617
2644,14.0,12.0,0.9852502772284554
2645,15.0,13.0,0.8653005059857007
2646,12.0,11.0,0.4611772705900828
2647,12.0,11.0,0.5144606695519262
2648,17.0,10.0,0.7138598950780748
2649,21.0,14.0,0.43412924765434424
2650,21.0,11.0,0.6657775239890492
2651,18.0,15.0,0.44534366252227786
2652,23.0,11.0,0.3111872608891538
2653,15.0,11.0,0.8911777189501696
2654,18.0,9.0,0.31929090117748615
2655,19.0,14.0,0.7133323439018335
2656,14.0,11.0,0.1660708070726589
2657,22.0,10.0,0.3120356568139268
2658,21.0,6.0,0.3267112957733961
2659,17.0,15.0,0.5922760567877667
2660,13.0,7.0,0.5464337279784668
2661,16.0,13.0,0.6180540329502388
2662,14.0,12.0,0.8955629636349545
2663,17.0,6.0,0.47551762062315583
2664,19.0,12.0,0.18328071611278227
2665,20.0,13.0,0.9088946592527108
2666,19.0,9.0,0.5119315306780728
2667,22.0,12.0,0.5117405668719257
2668,17.0,10.0,0.5561881196158889
2669,20.0,12.0,0.3414760567473356
2670,13.0,10.0,0.4067149479819787
2671,18.0,12.0,0.28472566232532753
2672,16.0,6.0,0.9558331261555979
2673,14.0,10.0,0.4558049065408262
2674,18.0,8.0,0.9437204519927063
2675,15.0,11.0,0.8715170449793681
2676,12.0,8.0,1.1307251016492406
2677,22.0,7.0,1.0782743205824676
2678,19.0,12.0,0.84341985316917
2679,17.0,11.0,0.75968361093928
2680,21.0,18.0,0.35077553137296086
2681,17.0,11.0,0.7012194306296833
2682,14.0,11.0,0.5835006514175611
2683,24.0,7.0,0.735422514687026
2684,17.0,7.0,0.2091330828345103
2685,15.0,13.0,0.8766814107663004
2686,22.0,13.0,0.7062830499142119
2687,20.0,11.0,0.7928223648847278
2688,16.0,11.0,0.6694348202048073
2689,18.0,13.0,0.5215815545280424
2690,17.0,10.0,0.09831567830101896
2691,15.0,10.0,0.9445627451716868
2692,20.0,10.0,0.31979315001587066
2693,13.0,8.0,0.5996117914914776
2694,13.0,9.0,0.7721972043755108
2695,3.0,12.0,0.4961079776119317
2696,12.0,11.0,0.22504635391542305
2697,20.0,11.0,0.3036626267819722
2698,22.0,9.0,0.5548889053846094
2699,15.0,9.0,0.8961822137492926
2700,22.0,13.0,0.18542903373318684
2701,16.0,13.0,0.8941728977875424
2702,0.0,11.0,0.17389020160405672
2703,22.0,13.0,0.10947993877290717
2704,10.0,9.0,1.0807279245989359
2705,19.0,9.0,1.0214720922655967
2706,18.0,12.0,0.38435587076533645
2707,13.0,11.0,0.772886839390274
2708,19.0,10.0,0.7328808393734577
2709,19.0,13.0,0.1465025955896567
2710,0.0,6.0,0.17253742309199624
2711,17.0,11.0,0.38079459996201204
2712,17.0,9.0,1.0495148499478268
2713,14.0,10.0,0.9448886597536188
2714,19.0,13.0,0.42532394053198863
2715,19.0,12.0,0.10417723992729457
2716,20.0,8.0,0.2987864356510384
2717,17.0,7.0,0.7206107190074712
2718,22.0,10.0,0.27469942635738226
2719,17.0,8.0,0.5297518614538383
2720,22.0,8.0,0.48953171500372217
2721,19.0,10.0,0.598561833668946
2722,18.0,9.0,0.24725370016079298
2723,13.0,7.0,0.7898064944585375
2724,21.0,9.0,0.6863244734875497
2725,18.0,14.0,0.5481402202985015
2726,19.0,7.0,0.43967917594916917
2727,0.0,10.0,0.21736455290757906
2728,19.0,5.0,0.46392895283613983
2729,10.0,11.0,0.5243582734067771
2730,18.0,10.0,0.4785827783448008
2731,16.0,8.0,1.1052898068078938
2732,21.0,12.0,0.20015957824127628
2733,19.0,15.0,0.7286838764799103
2734,12.0,8.0,0.8885114755163809
2735,18.0,10.0,0.2987374413130285
2736,15.0,10.0,0.26533993247437826
2737,17.0,8.0,0.5588702943471546
2738,21.0,8.0,0.45201305720224366
2739,19.0,9.0,0.9396859863154177
2740,19.0,12.0,0.6469588813712974
2741,17.0,9.0,0.842232362213974
2742,18.0,12.0,0.935777589886767
2743,21.0,13.0,0.6909341003690677
2744,16.0,14.0,0.6069435801074914
2745,10.0,14.0,0.29722821815063394
2746,22.0,10.0,0.6838346476819557
2747,15.0,10.0,0.8514737764362356
2748,23.0,9.0,1.1570352325197322
2749,20.0,11.0,0.43155267947998993
2750,20.0,14.0,0.17909503165934787
2751,21.0,9.0,0.6055554886989899
2752,15.0,6.0,0.19235640202702253
2753,14.0,9.0,0.3724905333596917
2754,18.0,13.0,0.22574559859995552
2755,20.0,12.0,0.46168927520815933
2756,15.0,10.0,0.5863444368689317
2757,14.0,11.0,0.6913497911509568
2758,14.0,9.0,0.32869322695101943
2759,12.0,5.0,0.4249117807654087
2760,15.0,12.0,0.8532414430113802
2761,17.0,11.0,0.7039435134053658
2762,17.0,10.0,0.2116968181312409
2763,15.0,9.0,0.7206857225669058
2764,22.0,13.0,0.4273240787016894
2765,12.0,6.0,0.31715143371316523
2766,14.0,11.0,0.16940028534316134
2767,23.0,12.0,0.09853694846817686
2768,17.0,8.0,0.31667064961747354
2769,19.0,11.0,0.18423007514833806
2770,14.0,10.0,0.17693994125506177
2771,23.0,12.0,1.0515572468988776
2772,15.0,8.0,0.4254485390529713
2773,13.0,8.0,0.830877900908651
2774,20.0,6.0,0.6001780451925756
2775,21.0,9.0,0.6748797456369111
2776,15.0,10.0,0.7124652364066794
2777,18.0,14.0,0.7246641388311406
2778,20.0,13.0,0.501553194500541
2779,13.0,11.0,0.3724810501641814
2780,14.0,7.0,0.36243926318043224
2781,17.0,12.0,0.3141555041092643
2782,19.0,11.0,0.6573704827231243
2783,18.0,10.0,0.589484783317651
2784,18.0,6.0,0.10895268793543048
2785,17.0,14.0,0.4298015231482292
2786,16.0,8.0,0.2837285431663823
2787,16.0,10.0,0.4473212694612901
2788,20.0,8.0,0.5793584874124345
2789,21.0,7.0,0.5906420433546593
2790,16.0,12.0,0.2679853589016808
2791,15.0,8.0,0.6719987066523195
2792,15.0,15.0,0.9065876186619665
2793,19.0,11.0,0.6529865734761274
2794,16.0,11.0,0.24136288712667245
2795,21.0,16.0,0.7723740119714066
2796,15.0,4.0,0.9003094673584979
2797,15.0,14.0,0.5891905264843953
2798,13.0,10.0,0.47565766976104035
2799,16.0,7.0,0.9896450726435022
2800,12.0,8.0,0.8797848087216665
2801,16.0,7.0,0.2683845278963619
2802,20.0,11.0,0.2785757062404962
2803,18.0,8.0,0.4203411055045115
2804,14.0,8.0,0.262794533998973
2805,16.0,12.0,0.30537929920785567
2806,11.0,5.0,1.2317958133644347
2807,20.0,10.0,0.208610204334718
2808,14.0,9.0,0.8076794127654005
2809,15.0,8.0,0.23631268485642512
2810,18.0,9.0,0.7145739596286619
2811,19.0,10.0,0.5801463004762968
2812,21.0,10.0,0.09331542560550612
2813,16.0,14.0,0.2080506853446069
2814,17.0,6.0,0.17863018543673473
2815,12.0,10.0,0.6269839521872923
2816,14.0,8.0,0.6934188571870044
2817,20.0,3.0,0.3334181348227473
2818,16.0,7.0,1.0266769687599293
2819,16.0,11.0,0.4962837938087516
2820,23.0,10.0,0.3191983923066559
2821,0.0,12.0,0.3475883368363033
2822,14.0,7.0,0.43441512556319545
2823,11.0,10.0,0.43604599202870636
2824,16.0,8.0,0.47220619747379294
2825,16.0,7.0,0.9412821418033865
2826,20.0,12.0,0.8039346185998114
2827,22.0,10.0,0.8331360153935988
2828,14.0,5.0,0.6877521432029505
2829,1.0,8.0,0.3691717502179906
2830,25.0,11.0,1.0726520144038587
2831,13.0,10.0,0.471498655172957
2832,19.0,9.0,0.31123919157677066
2833,20.0,9.0,0.6351412765774542
2834,16.0,9.0,0.8671830781498545
2835,17.0,8.0,0.4409509136437053
2836,16.0,6.0,0.32346302345851
2837,15.0,6.0,0.4687942828426236
2838,9.0,13.0,0.09374020635919153
2839,16.0,10.0,0.3949405450332523
2840,14.0,11.0,0.5512638842707396
2841,18.0,13.0,0.5833510888397895
2842,20.0,12.0,0.7337546670654514
2843,17.0,11.0,0.3104957279331099
2844,19.0,9.0,0.8074111949789017
2845,16.0,12.0,0.7906761790847612
2846,17.0,10.0,1.0981278007313935
2847,21.0,9.0,0.3611584076369492
2848,30.0,10.0,0.38859719812717247
2849,26.0,10.0,0.18475279138310835
2850,21.0,8.0,0.6275545777024205
2851,13.0,9.0,0.7034265392297754
2852,10.0,7.0,1.1568114632309419
2853,17.0,8.0,0.1938823947546181
2854,14.0,13.0,0.7977919987157119
2855,21.0,6.0,0.42341306625739994
2856,12.0,5.0,0.2688799113210408
2857,21.0,8.0,0.09031304344693142
2858,16.0,12.0,0.2978325988965888
2859,17.0,10.0,0.8204605135352455
2860,20.0,9.0,0.6496347152822062
2861,16.0,10.0,0.7964273647552375
2862,11.0,10.0,0.19195601808414423
2863,13.0,12.0,0.5420855127360826
2864,16.0,5.0,0.42657277319005227
2865,13.0,10.0,0.6797026164420851
2866,16.0,8.0,0.9210746220998738
2867,19.0,9.0,0.4392727001161928
2868,20.0,7.0,0.08563934798887754
2869,14.0,8.0,0.8819489575949641
2870,18.0,8.0,0.4154991080671192
2871,16.0,6.0,0.39255664755478575
2872,23.0,9.0,0.5233577224176867
2873,14.0,9.0,0.48357481941273706
2874,15.0,10.0,0.2633164084510034
2875,21.0,8.0,0.17286619281239576
2876,18.0,16.0,0.8568453265609112
2877,18.0,9.0,0.48310205775823223
2878,18.0,11.0,0.7098444409493296
2879,13.0,10.0,0.24899320373283104
2880,20.0,14.0,0.9686947564601611
2881,20.0,8.0,0.7511162791477013
2882,19.0,11.0,0.6040262962657565
2883,12.0,10.0,0.6742739016967333
2884,16.0,11.0,0.4068238605368188
2885,17.0,9.0,0.6670395434083578
2886,19.0,12.0,0.8645374034818153
2887,23.0,7.0,0.45681569344016965
2888,17.0,11.0,0.6562285771460824
2889,22.0,11.0,0.6486891439765973
2890,14.0,12.0,0.309760887818673
2891,1.0,14.0,0.09470045360689915
2892,17.0,10.0,0.2049693784078071
2893,17.0,12.0,0.907031271475774
2894,24.0,10.0,0.2670051044356599
2895,18.0,10.0,0.786744802508772
2896,21.0,8.0,0.20090430707403686
2897,18.0,9.0,0.6871841193242305
2898,16.0,12.0,0.8670495503566547
2899,14.0,9.0,0.6084364838555913
2900,7.0,9.0,0.391842208097696
2901,19.0,15.0,0.7217812540456809
2902,13.0,11.0,0.6646715461949991
2903,19.0,8.0,0.31829680880147143
2904,15.0,10.0,1.026034095011411
2905,13.0,11.0,0.44509677585563323
2906,19.0,10.0,0.6951267032947483
2907,17.0,13.0,0.09841904539404465
2908,20.0,8.0,0.3627586394222036
2909,21.0,11.0,0.5069405974983545
